时间,     温度,          热重
116.2,  621.76941,   -8.29171     
116.2,  621.84576,   -8.29173     
116.2,  621.92780,   -8.29175     
116.2,  622.04755,   -8.29175     
116.2,  622.13989,   -8.29177     
116.3,  622.20996,   -8.29179     
116.3,  622.27936,   -8.29178     
116.3,  622.36322,   -8.29175     
116.3,  622.44824,   -8.29174     
116.3,  622.52100,   -8.29170     
116.3,  622.62744,   -8.29172     
116.4,  622.69940,   -8.29173     
116.4,  622.75366,   -8.29175     
116.4,  622.84802,   -8.29174     
116.4,  622.96356,   -8.29176     
116.4,  623.04517,   -8.29179     
116.4,  623.12567,   -8.29182     
116.5,  623.19733,   -8.29182     
116.5,  623.28436,   -8.29179     
116.5,  623.36255,   -8.29171     
116.5,  623.46155,   -8.29175     
116.5,  623.55640,   -8.29174     
116.5,  623.63910,   -8.29173     
116.6,  623.73010,   -8.29175     
116.6,  623.80640,   -8.29171     
116.6,  623.89838,   -8.29161     
116.6,  623.99493,   -8.29162     
116.6,  624.08203,   -8.29158     
116.6,  624.17188,   -8.29155     
116.7,  624.23187,   -8.29154     
116.7,  624.30133,   -8.29153     
116.7,  624.37738,   -8.29152     
116.7,  624.47314,   -8.29145     
116.7,  624.56067,   -8.29145     
116.7,  624.63678,   -8.29139     
116.8,  624.75201,   -8.29133     
116.8,  624.84497,   -8.29131     
116.8,  624.92181,   -8.29127     
116.8,  625.00580,   -8.29123     
116.8,  625.07739,   -8.29120     
116.8,  625.16797,   -8.29118     
116.9,  625.23169,   -8.29106     
116.9,  625.32550,   -8.29105     
116.9,  625.43158,   -8.29101     
116.9,  625.49359,   -8.29094     
116.9,  625.58478,   -8.29094     
116.9,  625.65033,   -8.29088     
117.0,  625.74329,   -8.29082     
117.0,  625.83630,   -8.29080     
117.0,  625.89319,   -8.29070     
117.0,  625.99451,   -8.29067     
117.0,  626.07538,   -8.29064     
117.0,  626.14532,   -8.29065     
117.1,  626.21106,   -8.29065     
117.1,  626.27411,   -8.29066     
117.1,  626.36401,   -8.29070     
117.1,  626.45380,   -8.29070     
117.1,  626.54663,   -8.29072     
117.1,  626.61194,   -8.29071     
117.2,  626.70160,   -8.29074     
117.2,  626.78503,   -8.29072     
117.2,  626.87506,   -8.29073     
117.2,  626.93689,   -8.29076     
117.2,  627.00677,   -8.29072     
117.2,  627.10913,   -8.29073     
117.3,  627.19440,   -8.29070     
117.3,  627.28607,   -8.29069     
117.3,  627.38007,   -8.29074     
117.3,  627.44495,   -8.29071     
117.3,  627.51031,   -8.29072     
117.3,  627.59009,   -8.29071     
117.4,  627.65271,   -8.29068     
117.4,  627.74597,   -8.29066     
117.4,  627.84735,   -8.29064     
117.4,  627.92834,   -8.29064     
117.4,  628.00519,   -8.29057     
117.4,  628.09277,   -8.29055     
117.5,  628.14636,   -8.29050     
117.5,  628.25122,   -8.29050     
117.5,  628.34998,   -8.29048     
117.5,  628.41467,   -8.29046     
117.5,  628.50806,   -8.29042     
117.5,  628.59387,   -8.29038     
117.6,  628.66803,   -8.29036     
117.6,  628.75177,   -8.29035     
117.6,  628.82385,   -8.29026     
117.6,  628.90942,   -8.29029     
117.6,  628.98669,   -8.29025     
117.6,  629.06555,   -8.29019     
117.7,  629.15216,   -8.29016     
117.7,  629.23022,   -8.29008     
117.7,  629.35321,   -8.29006     
117.7,  629.42554,   -8.28998     
117.7,  629.50519,   -8.28995     
117.7,  629.58691,   -8.28990     
117.8,  629.66473,   -8.28984     
117.8,  629.74023,   -8.28979     
117.8,  629.83795,   -8.28973     
117.8,  629.93097,   -8.28967     
117.8,  630.00775,   -8.28964     
117.8,  630.11108,   -8.28957     
117.9,  630.18433,   -8.28957     
117.9,  630.26093,   -8.28951     
117.9,  630.34381,   -8.28944     
117.9,  630.44366,   -8.28942     
117.9,  630.51837,   -8.28938     
117.9,  630.59467,   -8.28934     
118.0,  630.67010,   -8.28929     
118.0,  630.76068,   -8.28924     
118.0,  630.84729,   -8.28920     
118.0,  630.93347,   -8.28914     
118.0,  631.00385,   -8.28906     
118.0,  631.09009,   -8.28903     
118.1,  631.16284,   -8.28895     
118.1,  631.23944,   -8.28890     
118.1,  631.34241,   -8.28885     
118.1,  631.45801,   -8.28882     
118.1,  631.51874,   -8.28879     
118.1,  631.57727,   -8.28868     
118.2,  631.67554,   -8.28865     
118.2,  631.74829,   -8.28856     
118.2,  631.83008,   -8.28850     
118.2,  631.89581,   -8.28842     
118.2,  632.00555,   -8.28840     
118.2,  632.09180,   -8.28838     
118.3,  632.18805,   -8.28831     
118.3,  632.26233,   -8.28829     
118.3,  632.34723,   -8.28824     
118.3,  632.42084,   -8.28821     
118.3,  632.47137,   -8.28814     
118.3,  632.54266,   -8.28808     
118.4,  632.64423,   -8.28801     
118.4,  632.72803,   -8.28799     
118.4,  632.80908,   -8.28792     
118.4,  632.93732,   -8.28790     
118.4,  633.00793,   -8.28785     
118.4,  633.08331,   -8.28779     
118.5,  633.17657,   -8.28770     
118.5,  633.26721,   -8.28767     
118.5,  633.36145,   -8.28762     
118.5,  633.43030,   -8.28754     
118.5,  633.48688,   -8.28751     
118.5,  633.58826,   -8.28742     
118.6,  633.69812,   -8.28738     
118.6,  633.76062,   -8.28733     
118.6,  633.82599,   -8.28728     
118.6,  633.91071,   -8.28722     
118.6,  633.99213,   -8.28719     
118.6,  634.05994,   -8.28715     
118.7,  634.14203,   -8.28705     
118.7,  634.24573,   -8.28700     
118.7,  634.35913,   -8.28695     
118.7,  634.42981,   -8.28692     
118.7,  634.51331,   -8.28684     
118.7,  634.59528,   -8.28678     
118.8,  634.69037,   -8.28671     
118.8,  634.76538,   -8.28664     
118.8,  634.85382,   -8.28659     
118.8,  634.92126,   -8.28652     
118.8,  635.00714,   -8.28643     
118.8,  635.12250,   -8.28640     
118.9,  635.20605,   -8.28632     
118.9,  635.27368,   -8.28625     
118.9,  635.34961,   -8.28616     
118.9,  635.43512,   -8.28612     
118.9,  635.50275,   -8.28607     
118.9,  635.58643,   -8.28600     
119.0,  635.67566,   -8.28592     
119.0,  635.79364,   -8.28588     
119.0,  635.87531,   -8.28579     
119.0,  635.94202,   -8.28579     
119.0,  636.01208,   -8.28572     
119.0,  636.11145,   -8.28562     
119.1,  636.22632,   -8.28558     
119.1,  636.30292,   -8.28554     
119.1,  636.35406,   -8.28549     
119.1,  636.41382,   -8.28543     
119.1,  636.50342,   -8.28539     
119.1,  636.58765,   -8.28536     
119.2,  636.68036,   -8.28527     
119.2,  636.79596,   -8.28521     
119.2,  636.89063,   -8.28517     
119.2,  636.98206,   -8.28510     
119.2,  637.06726,   -8.28504     
119.2,  637.13110,   -8.28499     
119.3,  637.19177,   -8.28492     
119.3,  637.27606,   -8.28489     
119.3,  637.37189,   -8.28481     
119.3,  637.46265,   -8.28477     
119.3,  637.52502,   -8.28471     
119.3,  637.63696,   -8.28467     
119.4,  637.73889,   -8.28461     
119.4,  637.80652,   -8.28457     
119.4,  637.86255,   -8.28449     
119.4,  637.93335,   -8.28442     
119.4,  638.01831,   -8.28439     
119.4,  638.11621,   -8.28431     
119.5,  638.21814,   -8.28423     
119.5,  638.30756,   -8.28421     
119.5,  638.39429,   -8.28412     
119.5,  638.49200,   -8.28408     
119.5,  638.57635,   -8.28404     
119.5,  638.64111,   -8.28399     
119.6,  638.70526,   -8.28394     
119.6,  638.78845,   -8.28389     
119.6,  638.87317,   -8.28384     
119.6,  638.98834,   -8.28383     
119.6,  639.06830,   -8.28381     
119.6,  639.12445,   -8.28373     
119.7,  639.20715,   -8.28372     
119.7,  639.28186,   -8.28364     
119.7,  639.37396,   -8.28361     
119.7,  639.46783,   -8.28354     
119.7,  639.57861,   -8.28355     
119.7,  639.65369,   -8.28349     
119.8,  639.72998,   -8.28346     
119.8,  639.81055,   -8.28344     
119.8,  639.89294,   -8.28341     
119.8,  639.96429,   -8.28339     
119.8,  640.05518,   -8.28337     
119.8,  640.14954,   -8.28334     
119.9,  640.22101,   -8.28332     
119.9,  640.31183,   -8.28332     
119.9,  640.38544,   -8.28328     
119.9,  640.47626,   -8.28325     
119.9,  640.56580,   -8.28325     
119.9,  640.64697,   -8.28326     
120.0,  640.71271,   -8.28324     
120.0,  640.78650,   -8.28326     
120.0,  640.85248,   -8.28321     
120.0,  640.93188,   -8.28317     
120.0,  641.03943,   -8.28319     
120.0,  641.10767,   -8.28316     
120.1,  641.18604,   -8.28312     
120.1,  641.30518,   -8.28312     
120.1,  641.40399,   -8.28313     
120.1,  641.46985,   -8.28310     
120.1,  641.53577,   -8.28309     
120.1,  641.60425,   -8.28305     
120.2,  641.71307,   -8.28309     
120.2,  641.81439,   -8.28308     
120.2,  641.89532,   -8.28306     
120.2,  641.96826,   -8.28304     
120.2,  642.04065,   -8.28300     
120.2,  642.14386,   -8.28300     
120.3,  642.20520,   -8.28296     
120.3,  642.28320,   -8.28292     
120.3,  642.38300,   -8.28287     
120.3,  642.48401,   -8.28287     
120.3,  642.57532,   -8.28282     
120.3,  642.64209,   -8.28281     
120.4,  642.71143,   -8.28275     
120.4,  642.82361,   -8.28275     
120.4,  642.89520,   -8.28271     
120.4,  642.98352,   -8.28270     
120.4,  643.06793,   -8.28269     
120.4,  643.18335,   -8.28267     
120.5,  643.26996,   -8.28263     
120.5,  643.34198,   -8.28263     
120.5,  643.42242,   -8.28259     
120.5,  643.52740,   -8.28259     
120.5,  643.59241,   -8.28259     
120.5,  643.64746,   -8.28255     
120.6,  643.72693,   -8.28248     
120.6,  643.79553,   -8.28245     
120.6,  643.88892,   -8.28240     
120.6,  643.99384,   -8.28238     
120.6,  644.07452,   -8.28236     
120.6,  644.15472,   -8.28234     
120.7,  644.21893,   -8.28232     
120.7,  644.29895,   -8.28225     
120.7,  644.42407,   -8.28226     
120.7,  644.47955,   -8.28226     
120.7,  644.55634,   -8.28216     
120.7,  644.65576,   -8.28214     
120.8,  644.74908,   -8.28214     
120.8,  644.85730,   -8.28210     
120.8,  644.95496,   -8.28208     
120.8,  645.04077,   -8.28209     
120.8,  645.13300,   -8.28206     
120.8,  645.20374,   -8.28204     
120.9,  645.26343,   -8.28203     
120.9,  645.33038,   -8.28202     
120.9,  645.41803,   -8.28203     
120.9,  645.50555,   -8.28202     
120.9,  645.60773,   -8.28208     
120.9,  645.66406,   -8.28202     
121.0,  645.75702,   -8.28204     
121.0,  645.82367,   -8.28208     
121.0,  645.90393,   -8.28208     
121.0,  645.98712,   -8.28207     
121.0,  646.09180,   -8.28204     
121.0,  646.19800,   -8.28209     
121.1,  646.27136,   -8.28212     
121.1,  646.32837,   -8.28212     
121.1,  646.42377,   -8.28215     
121.1,  646.51288,   -8.28215     
121.1,  646.61591,   -8.28218     
121.1,  646.69916,   -8.28222     
121.2,  646.76422,   -8.28226     
121.2,  646.83447,   -8.28226     
121.2,  646.94165,   -8.28227     
121.2,  647.02606,   -8.28232     
121.2,  647.10437,   -8.28237     
121.2,  647.17102,   -8.28237     
121.3,  647.24854,   -8.28241     
121.3,  647.33392,   -8.28242     
121.3,  647.43060,   -8.28246     
121.3,  647.51154,   -8.28246     
121.3,  647.60736,   -8.28249     
121.3,  647.70337,   -8.28249     
121.4,  647.77887,   -8.28249     
121.4,  647.84601,   -8.28251     
121.4,  647.92444,   -8.28254     
121.4,  648.00867,   -8.28258     
121.4,  648.09436,   -8.28257     
121.4,  648.19745,   -8.28260     
121.5,  648.25995,   -8.28260     
121.5,  648.35809,   -8.28262     
121.5,  648.42261,   -8.28262     
121.5,  648.51050,   -8.28266     
121.5,  648.58765,   -8.28267     
121.5,  648.67175,   -8.28265     
121.6,  648.77173,   -8.28272     
121.6,  648.85950,   -8.28273     
121.6,  648.92700,   -8.28278     
121.6,  648.99878,   -8.28280     
121.6,  649.07001,   -8.28280     
121.6,  649.17230,   -8.28282     
121.7,  649.25275,   -8.28280     
121.7,  649.33582,   -8.28283     
121.7,  649.41736,   -8.28287     
121.7,  649.49994,   -8.28288     
121.7,  649.57843,   -8.28290     
121.7,  649.68634,   -8.28291     
121.8,  649.76593,   -8.28292     
121.8,  649.86450,   -8.28296     
121.8,  649.93756,   -8.28295     
121.8,  650.02777,   -8.28296     
121.8,  650.10388,   -8.28302     
121.8,  650.16949,   -8.28301     
121.9,  650.23999,   -8.28305     
121.9,  650.34320,   -8.28307     
121.9,  650.42297,   -8.28309     
121.9,  650.48846,   -8.28309     
121.9,  650.58673,   -8.28311     
121.9,  650.66327,   -8.28313     
122.0,  650.75519,   -8.28315     
122.0,  650.87274,   -8.28317     
122.0,  650.93195,   -8.28316     
122.0,  651.01385,   -8.28317     
122.0,  651.09302,   -8.28317     
122.0,  651.18677,   -8.28322     
122.1,  651.25568,   -8.28321     
122.1,  651.34290,   -8.28322     
122.1,  651.43542,   -8.28327     
122.1,  651.54718,   -8.28323     
122.1,  651.66010,   -8.28328     
122.1,  651.70721,   -8.28328     
122.2,  651.75085,   -8.28326     
122.2,  651.83575,   -8.28329     
122.2,  651.94562,   -8.28327     
122.2,  652.02582,   -8.28328     
122.2,  652.09692,   -8.28331     
122.2,  652.19275,   -8.28332     
122.3,  652.28583,   -8.28335     
122.3,  652.35498,   -8.28335     
122.3,  652.44604,   -8.28333     
122.3,  652.52698,   -8.28333     
122.3,  652.60803,   -8.28336     
122.3,  652.70581,   -8.28338     
122.4,  652.80518,   -8.28338     
122.4,  652.89734,   -8.28342     
122.4,  652.95642,   -8.28341     
122.4,  653.05255,   -8.28342     
122.4,  653.14508,   -8.28346     
122.4,  653.20959,   -8.28342     
122.5,  653.29578,   -8.28342     
122.5,  653.40381,   -8.28340     
122.5,  653.48224,   -8.28339     
122.5,  653.55829,   -8.28344     
122.5,  653.63086,   -8.28343     
122.5,  653.70441,   -8.28343     
122.6,  653.77295,   -8.28342     
122.6,  653.88605,   -8.28341     
122.6,  653.96918,   -8.28341     
122.6,  654.06250,   -8.28343     
122.6,  654.14514,   -8.28340     
122.6,  654.23773,   -8.28340     
122.7,  654.30200,   -8.28339     
122.7,  654.38440,   -8.28341     
122.7,  654.45941,   -8.28340     
122.7,  654.55341,   -8.28341     
122.7,  654.63739,   -8.28337     
122.7,  654.71063,   -8.28337     
122.8,  654.78430,   -8.28335     
122.8,  654.88739,   -8.28333     
122.8,  654.96539,   -8.28336     
122.8,  655.02936,   -8.28331     
122.8,  655.13379,   -8.28330     
122.8,  655.19482,   -8.28327     
122.9,  655.25867,   -8.28327     
122.9,  655.35297,   -8.28325     
122.9,  655.43207,   -8.28324     
122.9,  655.50781,   -8.28324     
122.9,  655.58978,   -8.28320     
122.9,  655.67371,   -8.28321     
123.0,  655.75763,   -8.28322     
123.0,  655.84003,   -8.28320     
123.0,  655.92902,   -8.28320     
123.0,  656.00635,   -8.28317     
123.0,  656.10211,   -8.28310     
123.0,  656.18854,   -8.28313     
123.1,  656.26294,   -8.28312     
123.1,  656.37030,   -8.28307     
123.1,  656.45282,   -8.28307     
123.1,  656.51544,   -8.28304     
123.1,  656.59967,   -8.28307     
123.1,  656.66925,   -8.28302     
123.2,  656.75244,   -8.28298     
123.2,  656.83813,   -8.28297     
123.2,  656.92841,   -8.28294     
123.2,  656.99829,   -8.28293     
123.2,  657.09222,   -8.28294     
123.2,  657.15314,   -8.28268     
123.3,  657.23334,   -8.28270     
123.3,  657.35254,   -8.28275     
123.3,  657.44415,   -8.28283     
123.3,  657.52722,   -8.28290     
123.3,  657.60590,   -8.28296     
123.3,  657.66748,   -8.28307     
123.4,  657.72882,   -8.28315     
123.4,  657.81573,   -8.28319     
123.4,  657.91492,   -8.28326     
123.4,  657.98505,   -8.28329     
123.4,  658.07013,   -8.28334     
123.4,  658.15619,   -8.28339     
123.5,  658.24957,   -8.28346     
123.5,  658.33514,   -8.28347     
123.5,  658.42303,   -8.28354     
123.5,  658.49182,   -8.28358     
123.5,  658.57678,   -8.28364     
123.5,  658.64233,   -8.28370     
123.6,  658.73022,   -8.28369     
123.6,  658.84595,   -8.28375     
123.6,  658.88983,   -8.28378     
123.6,  658.95618,   -8.28382     
123.6,  659.05170,   -8.28387     
123.6,  659.14581,   -8.28389     
123.7,  659.23682,   -8.28394     
123.7,  659.32440,   -8.28398     
123.7,  659.37476,   -8.28397     
123.7,  659.46643,   -8.28400     
123.7,  659.57153,   -8.28400     
123.7,  659.66919,   -8.28397     
123.8,  659.77991,   -8.28401     
123.8,  659.88751,   -8.28403     
123.8,  659.95825,   -8.28405     
123.8,  660.01776,   -8.28406     
123.8,  660.09216,   -8.28410     
123.8,  660.14734,   -8.28411     
123.9,  660.22949,   -8.28409     
123.9,  660.30414,   -8.28411     
123.9,  660.37750,   -8.28408     
123.9,  660.47766,   -8.28412     
123.9,  660.57513,   -8.28408     
123.9,  660.66760,   -8.28410     
124.0,  660.74908,   -8.28405     
124.0,  660.82770,   -8.28406     
124.0,  660.90027,   -8.28409     
124.0,  660.95807,   -8.28407     
124.0,  661.05164,   -8.28406     
124.0,  661.12720,   -8.28403     
124.1,  661.23035,   -8.28401     
124.1,  661.33313,   -8.28402     
124.1,  661.40900,   -8.28401     
124.1,  661.48059,   -8.28400     
124.1,  661.54889,   -8.28399     
124.1,  661.62463,   -8.28395     
124.2,  661.71289,   -8.28393     
124.2,  661.79712,   -8.28392     
124.2,  661.83844,   -8.28395     
124.2,  661.90570,   -8.28391     
124.2,  662.01526,   -8.28389     
124.2,  662.08844,   -8.28387     
124.3,  662.19904,   -8.28385     
124.3,  662.32135,   -8.28383     
124.3,  662.37598,   -8.28382     
124.3,  662.44824,   -8.28378     
124.3,  662.53235,   -8.28372     
124.3,  662.60986,   -8.28369     
124.4,  662.69385,   -8.28367     
124.4,  662.78503,   -8.28363     
124.4,  662.86548,   -8.28362     
124.4,  662.95105,   -8.28364     
124.4,  663.04987,   -8.28360     
124.4,  663.12152,   -8.28360     
124.5,  663.20703,   -8.28359     
124.5,  663.31360,   -8.28357     
124.5,  663.39252,   -8.28351     
124.5,  663.47333,   -8.28347     
124.5,  663.56445,   -8.28345     
124.5,  663.64069,   -8.28341     
124.6,  663.72974,   -8.28338     
124.6,  663.82214,   -8.28336     
124.6,  663.91583,   -8.28337     
124.6,  663.96802,   -8.28330     
124.6,  664.09076,   -8.28323     
124.6,  664.20331,   -8.28327     
